id,name,parking,reserved,fee,latitude,longitude
11528,council bluffs pilot travel center,3,False,False,41.235747,-95.879186
11529,council bluffs sapp bros travel center,25,False,False,41.236182,-95.879183
11530,council bluffs ta travel center,25,False,False,41.22869873,-95.85359955
11531,davenport flying j travel plaza,0,False,False,41.602479,-90.625017
11532,davenport loves travel stop,2,False,False,41.603859,-90.624379
11533,de witt dewitt travel mart,0,False,False,41.808684,-90.538244
11534,decorah country express,82,False,False,43.438936,-91.860702
11535,delaware delaware kwik stop,0,False,False,42.4731652,-91.3437974
11536,denison ampride truck plaza,21,False,False,42.023139,-95.371348
11537,denver kwik star,15,False,False,42.671089,-92.337036
11538,denver kwik star #701,25,False,False,42.671082,-92.33704
11539,des moines kum and go,2,False,False,41.61541,-93.578871
11540,des moines pilot travel center,20,False,False,41.630905,-93.78022
11541,des moines quick fuel-broadway #2901,2,False,False,41.644925,-93.578742
11542,des moines quiktrip travel center,6,False,False,41.648041,-93.600271
11543,dows dows junction,80,False,False,42.673654,-93.46193
11544,dubuque bp autotruck plaza,20,False,False,42.511684,-90.656368
11545,dubuque kwik stop conoco,15,False,False,42.460359,-90.674078
11546,dubuque kwik stop truck stop,100,False,False,42.520794,-90.655317
11547,dyersville dyersville kwik stop,80,False,False,42.4719228,-91.1345422
11548,eddyville eddyville bp,40,False,False,41.153655,-92.628238
11549,elk run heights road ranger,80,False,False,42.461182,-92.248543
11550,elkader fast trak,5,False,False,42.868179,-91.383805
11551,ellsworth kum and go,2,False,False,42.309751,-93.57253
11552,ellsworth loves travel stop,60,False,False,42.310821,-93.571052
11553,evansdale flying j travel plaza,0,False,False,42.45972,-92.2522
11554,floyd fuel express,0,False,False,43.122427,-92.73831
11555,floyd loves travel stop,4,False,False,43.123152,-92.736675
11556,garner garner town mart,10,False,False,43.105841,-93.603996
11557,grandview petro and more,5,False,False,41.276637,-91.195816
11558,griggs holstein travel center,0,False,False,42.474021,-95.543855
11559,grimes yesway 1037,25,False,False,41.65907,-93.773975
11560,grinnell kum and go,10,False,False,41.700314,-92.726068
11561,hinton cenex,6,False,False,42.627581,-96.292162
11562,holland the mill,25,False,False,42.466074,-92.767342
11563,holy cross mid mart,0,False,False,42.579006,-90.932143
11564,humboldt sparkys first stop,5,False,False,42.731953,-94.227129
11565,independence go america,0,False,False,42.451391,-91.889144
11566,iowa city kum and go,20,False,False,41.696364,-91.665825
11567,janesville kwik star,20,False,False,42.649539,-92.454909
11568,jefferson sparkys one stop,15,False,False,42.03503,-94.367301
11569,jesup kwik trip,25,False,False,42.468274,-92.059362
11570,latimer dudleys corner,10,False,False,42.746425,-93.392474
11571,le mars consolidated energy,20,False,False,42.770928,-96.190195
11572,le mars lemars truck stop,20,False,False,42.78888,-96.173772
11573,lime springs lime springs travel plaza,0,False,False,43.449943,-92.29699
11574,lowden lowden truck stop,30,False,False,41.854938,-90.928012
11575,manchester e-z pickens,3,False,False,42.467712,-91.480085
11576,manchester kwik trip,0,False,False,42.483282,-91.470369
11577,maquoketa timber city travel plaza,40,False,False,42.048764,-90.665313
11578,marshalltown git-n-go,10,False,False,42.005961,-92.911484
11579,marshalltown kum and go,10,False,False,42.044297,-92.89332
11580,marshalltown yesway bp travel plaza,30,False,False,42.006833,-92.884641
11581,mediapolis mediapolis fast break,10,False,False,41.007544,-91.170623
11582,melbourne randhawas travel center,72,False,False,41.954,-93.100998
11583,minden caseys,5,False,False,41.495723,-95.546599
11584,missouri valley taylor quik pik,7,False,False,41.550683,-95.912945
11585,monona kwik star,3,False,False,43.0397635,-91.391133
11586,monroe caseys general store,5,False,False,41.509818,-93.099904
11587,monticello bp,3,False,False,42.209943,-91.19109
11588,montrose b and b express,6,False,False,40.552026,-91.430025
11589,mt pleasant pilot travel center,80,False,False,40.979979,-91.539398
11590,muscatine a and e conveniece,0,False,False,41.3743,-91.1266
11591,muscatine fast break,35,False,False,41.3902679,-91.0741388
11592,muscatine shell express mart,0,False,False,41.370532,-91.128973
11593,neola kum and go,5,False,False,41.438785,-95.612903
11594,new hampton mk fuel time,20,False,False,43.06752,-92.328506
11595,new virginia kum and go,5,False,False,41.177382,-93.781313
11596,newton loves travel stop,2,False,False,41.680428,-92.999058
11597,north liberty l diesel,80,False,False,41.752213,-91.609978
11598,northwood the jo stop,0,False,False,43.445885,-93.353662
11599,oelwein kwik star,6,False,False,42.678014,-91.912592
11600,onawa onawa 66 k c mart,20,False,False,42.02781,-96.124722
11601,osceola caseys general store,60,False,False,41.027005,-93.790219
11602,osceola caseys general store,5,False,False,41.02736,-93.787869
11603,osceola osceola travel plaza,40,False,False,41.025264,-93.797439
11604,osceola pilot travel center,50,False,False,41.040731,-93.794587
11605,oskaloosa kum and go,70,False,False,41.279572,-92.62217
11606,ottumwa hwy 63 south bp,25,False,False,40.942953,-92.408688
11607,ottumwa yesway 1030,20,False,False,40.994767,-92.40546
11608,pella caseys general store,25,False,False,41.394235,-92.911452
11609,peosta hwy 20 autotruck plaza,8,False,False,42.44178,-90.784039
11610,percival pilot travel center,15,False,False,40.690536,-95.791534
11611,percival sapp bros travel center,3,False,False,40.689906,-95.791496
11612,percival the junction,100,False,False,40.687807,-95.791684
11613,postville the pit stop,25,False,False,43.084294,-91.579606
11614,red oak cubbys travel center,56,False,False,41.026925,-95.232916
11615,riverside kum and go,40,False,False,41.486752,-91.554486
11616,riverside riverside travel mart,20,False,False,41.488394,-91.547384
11617,rockwell city sparkys one stop,25,False,True,42.452805,-94.669957
11618,salem salem stub,25,False,False,40.846919,-91.56452
11619,shelby loves travel stop,12,False,False,41.494757,-95.451368
11620,shelby taylor quick-pik,10,False,False,41.500607,-95.450342
11621,sioux city loves travel stop,25,False,False,42.434187,-96.379185
11622,sioux city pilot travel center,5,False,False,42.435272,-96.370593
11623,Spencer Dynos,15,False,False,43.182735,-95.148757
11624,Spirit Lake Vicks Corner,0,False,False,43.430854,-95.181157
11625,Storm Lake Sparkys One Stop 16,25,False,False,42.749728,-95.151167
11626,Stuart Caseys Travel Center,25,False,False,41.495988,-94.318802
11627,Stuart Stuart 66 Truck Stop,10,False,False,41.489966,-94.318507
11628,Tama Meskwaki Trading Post,25,False,False,41.998977,-92.672477
11629,Thompson Hometown Market,160,False,False,43.371879,-93.768181
11630,Tipton Kum and Go,900,False,False,41.647238,-91.115058
11631,Toledo Caseys General Store,10,False,False,41.986,-92.580061
11632,Underwood Underwood Truck Stop,50,False,False,41.376281,-95.678841
11633,Urbana Caseys,5,False,False,42.227616,-91.869961
11634,Urbana Go America,20,False,False,42.246667,-91.889804
11635,Walcott Pilot Travel Center,50,False,False,41.614645,-90.783099
11636,Walcott TA Travel Center,40,False,False,41.61790085,-90.78150177
11637,Walnut Kum and Go,25,False,False,41.494137,-95.221207
11638,wapello newport bp,50,False,False,41.088303,-91.185225
11639,washburn washburn bp truck stop,20,False,False,42.409492,-92.264385
11640,waterloo all stop convenience center,20,False,False,42.4545023,-92.4068641
11641,waterloo kwik star,3,False,False,42.488036,-92.367494
11642,waterloo loves travel stop,50,False,False,42.462629,-92.404092
11643,webster city docs stop,100,False,False,42.4462614,-93.8165152
11644,welton qc mart,20,False,False,41.9023129,-90.5913734
11645,west burlington 34 fast break,20,False,False,40.826171,-91.207773
11646,west liberty jmd oil inc,25,False,False,41.660763,-91.250162
11647,wever wever junction,6,False,False,40.717123,-91.22801
11648,whittemore cenex,0,False,False,43.064906,-94.421815
11649,williams boondocks usa truck stop,40,False,False,42.471064,-93.565927
11650,williams flying j travel plaza,4,False,False,42.470166,-93.571934
11651,williamsburg handimart,80,False,False,41.6899151,-92.009629
11652,williamsburg kum and go,10,False,False,41.690868,-92.067403
11653,arco jacks travel plaza,200,False,False,43.630414,-113.29241
11654,blackfoot gas and scrub,171,True,False,43.204069,-112.377172
11655,blackfoot sage hill travel center,25,False,False,43.144178,-112.395114
11656,blackfoot sinclair/chs bingham cooperative,60,False,False,43.210076,-112.391827
11657,blackfoot stinker station #85,15,False,False,43.196339,-112.358497
11658,bliss stinker station 74,100,False,False,42.92323,-114.94572
11659,bliss ziggys express gas and grub,70,False,False,42.923446,-114.940611
11660,boise boise stage stop,30,False,False,43.384465,-115.997502
11661,boise flying j travel plaza,4,False,False,43.571217,-116.189268
11662,boise ta travel center,2,False,False,43.56560135,-116.1994019
11663,bonners ferry 3 mile comer truck stop,25,False,False,48.731305,-116.298708
11664,burley hub plaza,80,False,False,42.571389,-113.783866
11665,caldwell flying j travel plaza,10,False,False,43.661042,-116.654245
11666,caldwell sage travel plaza,150,False,False,43.663137,-116.663196
11667,caldwell stinker station 45,15,False,False,43.865854,-116.781213
11668,challis sinclair station,0,False,False,44.49988,-114.223096
11669,coeur d alene tesoro to go,5,False,False,47.673312,-116.752646
11670,council shell fuel,70,False,False,44.724288,-116.439145
11671,downey flags west truck stop,90,False,False,42.430655,-112.178487
11672,dubois ikes 66,25,False,False,44.176948,-112.23667
11673,eden travelers oasis,10,False,False,42.575083,-114.296202
11674,fort hall tp truck stop,40,False,False,43.02258,-112.41507
11675,grangeville grangeville depot,69,False,False,45.93534,-116.133309
11676,hayden lancaster market,3,False,False,47.787059,-116.790238
11677,heyburn heyburn stinker,4,False,False,42.573744,-113.728955
11678,heyburn loves travel stop,25,False,False,42.564887,-113.739814
11679,idaho falls flying j travel plaza,100,False,False,43.440167,-112.114416
11680,idaho falls gas n grub,15,False,False,43.503507,-112.051979
11681,idaho falls kjs,0,False,False,43.496217,-112.052235
11682,idaho falls kjs travel center,3,False,False,43.525683,-112.021532
11683,idaho falls loves travel stop,10,False,False,43.436841,-112.120072
11684,idaho falls shakas,20,False,False,43.504335,-112.059507
11685,idaho falls the osgood store,84,False,False,43.624413,-112.076965
11686,idaho falls wright brothers travel center,25,False,False,43.5262419,-112.0218265
11687,jerome flying j,40,False,False,42.648995,-114.442914
11688,jerome honkers mini mart,100,False,False,42.693334,-114.519692
11689,jerome mr gas,25,False,True,42.722906,-114.541677
11690,lewiston dynamart texaco,150,False,False,46.427035,-117.0055
11691,lewiston stinker stores travel plaza,25,False,False,46.430285,-116.986081
11692,marsing ion truck plaza,25,False,False,43.545834,-116.850886
11693,mccammon flying j travel plaza,25,False,False,42.660936,-112.208008
11694,mccammon mccammon chevron,18,False,False,42.661452,-112.204871
11695,montpelier ranch hand trail stop,25,False,False,42.356363,-111.30396
11696,mountain home pilot travel center,0,False,False,43.142264,-115.662167
11697,nampa jacksons food store,100,False,False,43.5966244,-116.5541911
11698,nampa jacksons food store,88,False,False,43.5981,-116.572944
11699,parma producers supply co-op,10,False,False,43.778116,-116.930859
11700,pocatello bannock peak truck stop,3,False,False,42.886816,-112.635009
11701,pocatello cowboy west truck stop,25,False,False,42.891906,-112.476482
11702,pocatello jacksons food store 30,25,False,False,42.914006,-112.465496
11703,pocatello jet truck stop,5,False,False,42.900411,-112.578588
11704,ponderay sand creek schweitzer conoco,25,False,False,48.308474,-116.546831
11705,post falls flying j travel plaza,20,False,False,47.71186,-116.997816
11706,post falls loves travel stop,25,False,False,47.711743,-117.003218
11707,rexburg haycock petroleum,202,False,False,43.805327,-111.815671
11708,rexburg valley wide home and ranch,0,False,False,43.825162,-111.81711
11709,roberts teton truck stop,76,False,False,43.71712,-112.131601
11710,sagle westmond store deli,0,False,False,48.203668,-116.565359
11711,wendell valley co-op,10,False,False,42.76463,-114.70036
11712,wilder jackson food store,25,False,False,43.673738,-116.911622
11713,wilder jacksons food store,50,False,False,43.674079,-116.911649
11714,alorton flying j travel plaza,25,False,False,38.575642,-90.098636
11715,alsip alsip family pantry,0,False,False,41.657497,-87.738325
11716,alsip pilot travel center,0,False,False,41.662823,-87.70074
11717,alsip speedway,0,False,False,41.661755,-87.719743
11718,annawan shell,15,False,False,41.402164,-89.905515
11719,arcola gasland food mart closed,10,False,False,39.681512,-88.287377
11720,atkinson loves travel stop,15,False,False,41.410453,-90.015881
11721,barry fast stop travel flaza,0,False,False,39.703191,-91.03765
11722,batavia speedway,0,False,False,41.854174,-88.278467
11723,beach park speedway,0,False,False,42.427204,-87.877173
11724,bedford park speedway,0,False,False,41.768699,-87.820022
11725,belvidere belvidere oasis,80,False,False,42.232886,-88.835148
11726,belvidere speedway,160,True,False,41.988377,-87.959711
11727,,0,False,False,42.240122,-88.832831
11728,bensenville quick fuel-bensenville #1804,5,False,False,41.992263,-87.949998
11729,bensenville speedway,20,False,False,41.960248,-87.957907
11730,bloomington farmtown fuel 24,34,False,False,40.453255,-88.967749
11731,bloomington pilot travel center,0,False,False,40.483515,-89.018277
11732,bloomington ta travel center,0,False,False,40.48799896,-89.02619934
11733,"bolingbrook greater chicago i-55 autotruck 
plaza 66",25,False,False,41.683695,-88.067593
11734,bolingbrook speedway,0,False,False,41.680844,-88.068524
11735,bridgeport k b js,20,False,False,38.72922,-87.759287
11736,bridgeview bridgeview park,0,False,False,41.763952,-87.80115
11737,bridgeview pilot travel center,10,False,False,41.754986,-87.799784
11738,bunker hill bunker hill short stop,25,False,True,39.036535,-89.951478
11739,burbank speedway,50,False,False,41.748506,-87.799156
11740,burnt prairie chuckwagon charlies,3,False,False,38.249778,-88.233699
11741,bushnell uselton gas station,20,False,False,40.5487,-90.504426
