id,name,parking,reserved,fee,latitude,longitude,type
1843,lake forest lake forest mobil oasis,3,False,False,42.251764,-87.900659,0
1844,lake forest lake forest oasis,12,False,False,42.253241,-87.902412,1
1845,lasalle flying j travel plaza,10,False,False,41.369421,-89.098514,1
1846,le roy leroy truck plaza,80,False,False,40.338252,-88.768179,1
1847,le roy loves travel stop,10,False,False,40.340395,-88.760803,1
1848,lebanon shell,65,False,False,38.599365,-89.807332,1
1849,lincoln bp,20,False,True,40.158689,-89.412231,1
1850,lincoln thorntons,30,False,False,40.157829,-89.411346,1
1851,litchfield fast stop travel center,18,False,False,39.176446,-89.675125,1
1852,lombard speedway,0,False,False,41.904165,-88.042185,0
1853,loves park road ranger,80,False,False,42.319701,-88.969506,1
1854,macomb circle k,94,False,False,40.45792,-90.647138,1
1855,macon p and g quick stop,40,False,False,39.712741,-88.994547,1
1856,mahomet super pantry fuel center 42,15,False,False,40.191906,-88.364647,1
1857,manteno bp,25,False,False,41.251094,-87.877649,1
1858,manteno minit mart,120,False,False,41.250451,-87.877069,1
1859,marion pilot travel center,100,False,False,37.740564,-88.965092,1
1860,marshall interstate 66,10,False,True,39.417428,-87.693499,1
1861,marshall road ranger,15,False,False,39.423439,-87.693098,1
1862,martinsville fast stop,100,False,False,39.355372,-87.882707,1
1863,mascoutah pilot travel center,2,False,False,38.554978,-89.805982,0
1864,mattoon bp,190,True,False,39.483074,-88.303433,1
1865,mattoon phillips 66,90,False,False,39.456353,-88.374013,1
1866,mclean road ranger dixie travel plaza,10,False,False,40.311602,-89.169307,1
1867,mendota gromann i-39 autotruck plaza,0,False,False,41.54999924,-89.05999756,0
1868,mendota road ranger,25,False,False,41.554357,-89.066981,1
1869,metropolis metropolis truck plaza,70,False,False,37.163001,-88.689665,1
1870,metropolis truck parking only,292,True,False,37.160816,-88.676662,1
1871,minonk fast break travel center,30,False,False,40.91275,-89.053705,1
1872,minonk road ranger,2,False,False,40.914299,-89.054856,0
1873,minooka mccoys citgo,0,False,False,41.464039,-88.27188,0
1874,minooka minooka citgo,150,False,False,41.464389,-88.271777,1
1875,minooka pilot travel center,50,False,False,41.460707,-88.272046,1
1876,mokena shell food mart,162,True,False,41.542342,-87.851777,1
1877,mokena speedway,0,False,False,41.528832,-87.849581,0
1878,monee petro center,0,False,False,41.425622,-87.755234,0
1879,monee pilot travel center,25,False,False,41.427243,-87.756869,1
1880,monroe center monroe center oasis,20,False,False,42.101279,-89.018332,1
1881,montgomery speedway,100,False,False,41.717683,-88.374664,1
1882,monticello piatt service fuel 24,28,False,False,40.023618,-88.575526,1
1883,morris northside marathon,0,False,False,41.392571,-88.423012,0
1884,morris pilot travel center,100,False,False,41.395387,-88.422242,1
1885,morris ta travel center,0,False,False,41.39149857,-88.42009735,0
1886,morton morton travel center,100,False,False,40.626949,-89.464802,1
1887,mounds k and k,65,False,False,37.129845,-89.173525,1
1888,mount prospect gas for less,80,False,False,42.035015,-87.95963,1
1889,mount vernon flying j travel plaza,3,False,False,38.311878,-88.956839,0
1890,mount vernon pilot travel center,60,False,False,38.311811,-88.96085,1
1891,mount vernon ta travel center,32,False,False,38.31340027,-88.95939636,1
1892,mount zion hucks,30,False,False,39.78162,-88.870543,1
1893,naperville speedway truck stop,25,False,False,41.680147,-88.205258,1
1894,nashville little nashville truck stop,25,False,False,38.38466,-89.370974,1
1895,neoga neoga truck stop,150,False,False,39.330855,-88.429956,1
1896,new baden loves travel stop,22,False,False,38.534117,-89.732469,1
1897,new berlin road ranger,5,False,False,39.732636,-89.925241,0
1898,North Chicago Speedway SuperAmerica,0,False,False,42.307465,-87.877183,0
1899,Northlake AF Truck Center,8,False,False,41.907287,-87.917682,1
1900,Northlake Speedway,60,False,False,41.916455,-87.883198,1
1901,Oak Forest Thorntons,4,False,False,41.622761,-87.736575,0
1902,Oakwood Colonial Pantry,185,False,False,40.12384,-87.77831,1
1903,Oakwood Loves Travel Stop,25,False,False,40.130278,-87.777715,1
1904,Oakwood Pilot Travel Center,250,False,False,40.123503,-87.778304,1
1905,Oblong Caseys General Store,400,False,False,39.002243,-87.903821,1
1906,Oglesby Loves Travel Stop,55,False,False,41.29493,-89.087452,1
1907,Okawville Road Ranger,5,False,False,38.436581,-89.533676,0
1908,Olney Red Rooster Terminal,25,False,False,38.713713,-88.091838,1
1909,Orangeville Boco Orangevilte,50,False,False,42.467967,-89.651931,1
1910,Oswego Speedway,0,False,False,41.696254,-88.261193,0
1911,Ottawa J MP Oil 76,0,False,False,41.375143,-88.780358,0
1912,Ottawa Oasis Clocktower Shell,0,False,False,41.379438,-88.775235,0
1913,Ottawa Road Ranger,70,False,False,41.378974,-88.776644,1
1914,pekin usco gas station,0,False,False,40.56283,-89.654054,0
1915,peoria bartonville bp,2,False,False,40.648622,-89.649586,0
1916,peru express lane,20,False,False,41.369039,-89.126715,1
1917,peru sapp bros travel center,25,False,False,41.366785,-89.15178,1
1918,peru speedway,0,False,False,41.367277,-89.153687,0
1919,plainfield speedway,186,False,False,41.59345,-88.185929,1
1920,pontiac pontiac bp,75,False,False,40.873721,-88.640942,1
1921,pontoon beach flying j travel plaza,0,False,False,38.760248,-90.065046,0
1922,poplar grove jd countryside,20,False,False,42.348942,-88.850308,1
1923,princeton road ranger,86,False,False,41.403191,-89.470116,1
1924,rochelle loves travel stop,0,False,False,41.897951,-89.06621,0
1925,rochelle petro center,23,False,False,41.936592,-89.033452,1
1926,rochelle road ranger,80,False,False,41.93338,-89.034276,1
1927,rochelle stop n go,0,False,False,41.910225,-89.069032,0
1928,rochelle super pantry 1 4,25,False,False,41.936207,-89.034449,1
1929,rockford johnson oil,5,False,False,42.166012,-89.018998,0
1930,rockford road ranger,0,False,False,42.208443,-89.108551,0
1931,romeoville speedway,20,False,False,41.65325,-88.12559,1
1932,romeoville thorntons,135,False,False,41.667733,-88.064451,1
1933,roscoe fas fuel,92,True,False,42.392469,-89.014623,1
1934,roscoe loves travel stop,6,False,False,42.455985,-88.998069,1
1935,roscoe speedway,10,False,False,42.456399,-89.001025,1
1936,rushville rushville fuel 24,15,False,False,40.126005,-90.568624,1
1937,sandoval sandoval bp,20,False,False,38.615717,-89.1148,1
